address,avgPric,branchName,distance,latitude,longitude,shop_id,shop_name,style,tLogo
合肥市蜀山区长江西路189号之心城购物中心7楼,,之心城店,4676,31.85437,117.256714,219507,胖哥俩肉蟹煲,本帮江浙菜,https://m.mwfile.cn/mm1003/image/20190114/171143_8bb788b55e.jpg
新站区颖河路家天下生活广场3楼,,家天下店,12495,31.894908,117.326464,14013,青年餐厅,烤鸭家常菜,http://img1.mwfile.cn/Files/201508/0116/1438419132596.jpg?ID=1028591
安徽省合肥市蜀山区长江西路199号,,国购店,4526,31.853021,117.256188,274110,高宅餐厅,本帮菜,https://m.mwfile.cn/mm1003/image/20181101/130255_786979e3e0.jpg!/fwfh/240x180
合肥市蜀山区长江西路189号之心城商701-7F-04,,之心城店,4729,31.8547382385,117.2570738808,293442,蛙小侠,美食,https://m.mwfile.cn/mm1003/image/20181211/145759_da386edd98.jpg
长江西路189号之心城6层,,之心城店,4678,31.854254,117.256925,145410,川城,川菜,http://img1.mwfile.cn/Files/201705/2409/1495590182993.jpg?ID=2727772
安徽省合肥市蜀山区长江西路189号(近三里庵国购广场),,之心城店,4665,31.854023,117.257068,299249,大渝火锅,火锅,https://m.mwfile.cn/mm1013/image/20181208/114810_6763dde810.jpg!/fwfh/240x180
长江西路国购广场3楼,,国购店,4616,31.854119,117.256043,259999,赖胖子肉蟹煲合肥,海鲜,https://m.mwfile.cn/mm1013/image/20171213/100549_0cdd22cb32.jpg
合肥市蜀山区长江西路国购广场三楼,,国购广场店,4586,31.853622,117.2563,262505,米米鸡,美食,https://m.mwfile.cn/mm1013/image/20180807/171417_e6b8e25d38.jpg!/fwfh/240x180
蜀山区长江西路189号之心城购物中心6楼(近国购广场),,之心城店,4654,31.853673,117.257408,11335,新辣道鱼火锅,火锅,http://img1.mwfile.cn/Files/201512/1815/1450425516836.png?ID=1559273
合肥市蜀山区长江西路之心城购物中心6F-13号,,合肥之心城店,4690,31.85413,117.25734,184355,探鱼,烤鱼,http://img1.mwfile.cn/Files/201410/1209/1413077506621.jpg?ID=67749
安徽省合肥市蜀山区繁华大道翡翠路路口中环购物中心4层,,合肥市中环购物中心店,4703,31.781465,117.208326,209577,晋家门,其他美食,https://m.mwfile.cn/mm1003/image/20180102/112925_9a9b7e2f8e.jpg
蜀山区长江西路与合作化路交口长江西路199号国购广场1楼,,国购店,4504,31.852728,117.256254,27284,风波庄,徽菜,http://img1.mwfile.cn/Files/201503/2610/1427337095242.jpg?ID=500098
合肥市蜀山区长江西路国购广场3楼023商铺,,国购广场店,4577,31.8535,117.256328,246401,小猪小牛章鱼水煎肉,美食,https://m.mwfile.cn/mm1013/image/20180706/130234_78c15834ba.jpg!/fwfh/240x180
蜀山区长江西路与官亭路交口旺城大厦2楼,,三里庵店,4720,31.855235,117.256097,134629,码头故事火锅,火锅,http://img1.mwfile.cn/webpic/201709/2313/59c5f4192ab36.jpg
蜀山区长江西路189号之心城购物中心6楼(近国购广场),,之心城店,4713,31.854194,117.257633,16610,晋家门,西北菜,https://m.mwfile.cn/mm1003/image/20180102/112925_9a9b7e2f8e.jpg
合肥市蜀山区环山路,,环山路店,5197,31.849417,117.183946,193877,耿福兴,私房菜,http://img3.mwfile.cn/oa/upload/201609/1719/57dd2d3e8b3b2.jpg
蜀山区丹霞路与宝伦路交口星达城三楼309室,,星达城店,5231,31.775387,117.2119,209741,李想大虾,火锅,https://m.mwfile.cn/mm1013/image/20180202/101005_9c06102c94.jpg
蜀山区长江西路189号之心城6楼(近国购广场),,之心城店,4680,31.85419,117.257064,23777,玛萨咔咔,东南亚菜,http://img1.mwfile.cn/Files/201503/1514/1426401671513.jpg?ID=451925
合肥市望江东路省立儿童医院对面东50米,,望江路店,5162,31.828341,117.28111,93047,刀板香餐厅,徽菜,http://img1.mwfile.cn/webpic/201709/1511/59bb4db718a58.jpg
蜀山区三里庵之心城6楼(近国购广场,,之心城店,4699,31.854565,117.25681,20362,天意小馆,北京菜,http://img1.mwfile.cn/Files/201503/1312/1426221125369.jpg?ID=435488
徽州大道与太湖路交汇处北100米宝利丰广场漫乐城5F,,漫乐城店,5774,31.834947,117.285972,202271,花味,其他美食,http://img1.mwfile.cn/Files/201609/1617/1474019326644.jpg?ID=2500916
徽州大道与太湖路交汇处北100米宝利丰广场漫乐城5楼,,合肥市晋家门漫乐城店,5741,31.834677,117.285703,202270,晋家门,其他美食,https://m.mwfile.cn/mm1003/image/20180102/112925_9a9b7e2f8e.jpg
蜀山区芜湖西路（原梅山路5号）,,芜湖路店,5238,31.84934,117.271156,74652,刀板香餐厅,徽菜,http://img1.mwfile.cn/webpic/201709/1511/59bb4db718a58.jpg
庐阳区长江中路399-1,,CBD店,5980,31.859668,117.270731,26336,庐州太太,美食,http://img1.mwfile.cn/Files/201502/2716/1425025597631.jpg?ID=381220
庐阳区金寨路与环城南路交口（老报馆）向东200米路北,,金寨路店,6099,31.854008,117.278436,98898,千寻炭烧,日本菜,http://img1.mwfile.cn/Files/201601/0517/1451987945969.jpg?ID=1634224
包河区宁国路与九华山路交叉口大宁缤购广场二楼,,宁国路缤购店,6370,31.839421,117.290922,207481,小龙坎老火锅,四川火锅,https://m.mwfile.cn/mm1013/image/20180116/115325_f434efeda6.jpg
街二期宁国路与水阳江路交口向东300米时代影院一楼,,罍街店,6349,31.818815,117.294399,276598,风波庄酒家,创意菜,https://m.mwfile.cn/mm1013/image/20180927/161237_da16485c87.jpg!/fwfh/240x180
桐城市龙眠路100号盛百商场三楼A区,,桐城店,6768,31.7597598213,117.2296869152,257798,小菜园,美食,http://img1.mwfile.cn/webpic/201707/2516/5976fabc91c8e.jpg
安徽省合肥市包河区马鞍山路与太湖路交叉口亚朵酒店一层(人才市场正对面),,马鞍山路店,6991,31.83196067810059,117.3000183105469,303245,北平食府,私房菜,http://img1.mwfile.cn/Files/201410/2916/1414569750232.jpg?ID=118821!/fwfh/240x180
安徽合肥包河区马鞍山路130号包河万达广场室内步行街4#楼3层3309A号商铺,,合肥包河万达,8204,31.85693,117.302813,113266,小辉哥,火锅,http://img1.mwfile.cn/Files/201410/1301/1413133960286.jpg?ID=101996
合肥市包河区马鞍山路包河万达广场,,包河万达店,8192,31.8570378817,117.3025983062,306827,考牛·章鱼水煎肉,美食,https://m.mwfile.cn/mm1013/image/20181229/155314_6841c12bfe.jpg!/fwfh/240x180
安徽省当涂县姑孰镇振兴中路,,当涂店,7076,31.861184,117.284922,249638,小菜园,美食,http://img1.mwfile.cn/webpic/201707/2516/5976fabc91c8e.jpg
蒙城北路和濉溪路交口西北角北京华联购物中心一层二层,,北环店,8220,31.880748,117.277813,30218,必胜客,披萨,https://m.mwfile.cn/mm1003/image/20180207/144509_16b2b82114.jpg
庐阳区淮河路与环城路交口梦之城4楼,,梦之城店,8324,31.86458,117.29854,235620,韩丰源烧烤自助餐,自助餐,https://m.mwfile.cn/mm1013/image/20180607/193600_e2808c5c9f.jpg!/fwfh/240x180
合肥马鞍山路130号包河万达广场,,包河万达店,8461,31.858936,117.3046,307300,合肥大渝火锅,火锅,https://m.mwfile.cn/mm1013/image/20181208/114810_6763dde810.jpg!/fwfh/240x180
安徽省合肥市包河区庐州大道与云谷路交汇处,,滨湖银泰店,13795,31.71378,117.30148,301023,井格火锅,火锅,https://m.mwfile.cn/mm1013/image/20181213/135712_151fcbc7c8.jpg!/fwfh/240x180
安徽省合肥市包河区庐州大道与云谷路交汇处西北侧,,滨湖银泰店,13795,31.71378,117.30148,306970,东北灶,东北菜,https://m.mwfile.cn/mm1003/image/20180408/113323_79ff6721fa.jpg!/fwfh/240x180
安徽省合肥市巢湖市东塘路与太湖山路交叉口万达广场3楼,,巢湖万达店,66265,31.61208,117.88352,285971,欢乐牧场,其他美食,https://m.mwfile.cn/mm1013/image/20181029/203055_e8480b503f.jpg!/fwfh/240x180
包河区紫云路与庐州大道交口悦方IDmall5楼,,悦方IDmall店,11528,31.740156,117.30419,137118,碗里壮,江浙菜,http://img1.mwfile.cn/Files/201610/3010/1477794242939.jpg?ID=2504401
安徽省合肥市巢湖市东塘路与太湖山路交叉口,,巢湖万达店,66265,31.61208,117.88352,282506,德庄魔肚大火锅,火锅,http://img3.mwfile.cn/oa/upload/201608/3013/57c51a58a165e.jpg!/fwfh/240x180
安徽省合肥市瑶海区临泉东路277号,,瑶海万达店,13370,31.876574,117.35251,306322,溢京香北京宴,本帮菜,https://m.mwfile.cn/mm1013/image/20181228/115052_aafa79eac4.jpg!/fwfh/240x180
福州路与广西路交口世纪金源4楼,,合肥市世纪金源购物中心店,10477,31.74282,117.289813,202269,晋家门,其他美食,https://m.mwfile.cn/mm1003/image/20180102/112925_9a9b7e2f8e.jpg
包河区滨湖区庐州大道与紫云路交口悦方IDMall5楼,,悦方idmall店,11515,31.740135,117.30395,227061,爱斯米牛排合肥,自助餐,https://m.mwfile.cn/mm1013/image/20180516/123849_489d3388dc.jpg!/fwfh/240x180
紫云路与徽州大道交叉口世纪金源购物中心C区4楼,,滨湖世纪金源店,10387,31.743681,117.289616,201039,好久不见海鲜自助餐厅,自助餐,https://m.mwfile.cn/mm1013/image/20171207/122955_c74534e7ab.jpg
宝业东城广场4楼,,宝业东城广场店,11782,31.8700526292,117.3375436013,258281,青年公社,美食,https://m.mwfile.cn/mm1013/image/20180727/122826_2b0f06fbea.jpg!/fwfh/240x180
肥西县人民东路普贤路交叉口古埂公园斜对面,,肥西店,12578,31.716069,117.176365,178793,小龙坎老火锅,四川火锅,http://img3.mwfile.cn/oa/upload/201707/0414/595b36c0cd189.jpg
安徽省合肥市巢湖市东塘路与太湖山路交叉口,,巢湖万达店,66265,31.61208,117.88352,275653,绿色吴家粥铺,本帮菜,http://img1.mwfile.cn/Files/201706/1019/1497092447594.jpg?ID=2729724!/fwfh/240x180
合肥市肥东县禹洲中央广场三楼,,禹洲中央广场店,21047,31.87562,117.440444,203890,谢蟹浓,其他美食,https://m.mwfile.cn/mm1013/image/20171221/175141_c9d4dc03e4.jpg
合肥市庐阳区长丰路与濉溪路交口欢乐颂商场一层必胜客餐厅,,欢乐颂店,7035,31.876779,117.26147,30222,必胜客,披萨,https://m.mwfile.cn/mm1003/image/20180207/144509_16b2b82114.jpg
合肥庐阳区颍上路与茨河路交口向南150米 建华文创园西门,,蚌埠万达店,8840,31.890756,117.271234,266449,九田家黑牛烤肉,西餐,http://img3.mwfile.cn/oa/upload/201704/2611/590017fdde83d.png!/fwfh/240x180
瑶海区梦溪路与学府路交叉口黉街,,磨店大学城店,19769,31.932416,117.38999,206705,傣妹火锅,火锅,http://img1.mwfile.cn/Files/201501/1010/1420855871372.jpg?ID=243117
肥东县其他金阳路禹州中央广场三楼L320-322,,禹洲中央广场店,20918,31.875038,117.439223,205250,吴铭怀旧火锅,四川火锅,https://m.mwfile.cn/mm1013/image/20171221/164814_b98027f10c.jpg
瑶海区临泉东路与和县路交口万达三楼,,合肥万达店,13126,31.87707,117.34926,129683,汉丽斯自助烤肉,自助餐,http://img1.mwfile.cn/Files/201512/3115/1451547389450.jpg?ID=1613114
长江中路98号银泰中心6楼(近步行街),,合肥长江银泰店,7683,31.862819,117.291608,243472,外婆家,杭帮菜,https://m.mwfile.cn/mm1003/image/20180614/121623_3679c30ce0.jpg
安徽市长江路98号合肥银泰中心7楼703-3号商铺,,银泰中心店,7702,31.862818,117.291863,94376,胖哥俩肉蟹煲,本帮江浙菜,https://m.mwfile.cn/mm1003/image/20190114/171143_8bb788b55e.jpg
安徽省合肥市巢湖市东塘路与太湖山路交叉口,,巢湖万达店,66265,31.61208,117.88352,280090,小菜园,其他美食,http://img1.mwfile.cn/webpic/201707/2516/5976fabc2fa5f.jpg!/fwfh/240x180
包河区芜湖路和马鞍山路交叉口包河万达广场室内步行街3楼,,包河万达店,8190,31.856693,117.302808,111933,老屋印象,川菜/家常菜,http://img1.mwfile.cn/Files/201705/2311/1495508728519.jpg?ID=2727644
庐阳区淮河路步行街与环城东路交口(明教寺向前100米)梦之城3楼,,梦之城店,8340,31.8647,117.29865,24339,庐州太太,美食,http://img1.mwfile.cn/Files/201502/2716/1425025597631.jpg?ID=381220
淮吾路琅琊山路交叉口西北100米第十三中学旁,,长淮总店,9557,31.875543,117.305033,244519,皖北三胖地锅鸡,美食,https://m.mwfile.cn/mm1013/image/20180630/105955_d0fe0f870b.png!/fwfh/240x180
安徽省合肥市包河区庐州大道2868号合肥悦方IDMALL购物中心,,悦方店,11609,31.740143,117.305521,214546,石上百味,美食,https://m.mwfile.cn/mm1003/image/20180330/102548_a1d9da2add.jpg
包河区宁国南路九华山路交口往南100米路西4楼,,宁国路店,6369,31.837947,117.291479,223834,延旭烧烤串城,烧烤,https://m.mwfile.cn/mm1003/image/20180502/182626_bc4cc1dec7.jpg
瑶海区临泉路与和县路交口，瑶海万达广场内街3楼,,瑶海万达店,13128,31.8763,117.349775,129794,德庄魔肚大火锅,四川火锅,http://img3.mwfile.cn/oa/upload/201608/3013/57c51a58d009a.jpg
安徽省合肥市包河区庐州大道与云谷路交汇处,,滨湖银泰城店,13997,31.71337698684885,117.3048314356988,277454,青年公社,家常菜,https://m.mwfile.cn/mm1013/image/20180316/135540_b83eb84abc.jpg!/fwfh/240x180
徽州大道5566号世纪金源购物中心A区4层,,世纪金源店,10528,31.741417,117.28833,30316,金釜川韩式自助烤肉,自助餐,http://img1.mwfile.cn/Files/201501/3010/1422583721945.jpg?ID=296316
包河区万科蓝山悦方idmall4楼,,悦方idmall店,11518,31.740328,117.30428,147004,茉莉餐饮,中餐,http://img3.mwfile.cn/shoplogo/2017/0206/18/589852ad87a7a.jpg!small
宁国路与水阳江路交叉口向北400米宁国路路东街1楼,,罍街店,6195,31.821778,117.29279,167921,大渝火锅,四川火锅,https://m.mwfile.cn/mm1003/image/20180223/170229_3e665d1fee.jpg
安徽省合肥市包河区滨湖世纪金源购物中心C区4楼,,世纪金源店,10461,31.743256,117.290272,216008,牛牛章鱼水煎肉,美食,https://m.mwfile.cn/mm1003/image/20181218/094823_c27fe73816.jpg
合肥市包河区马鞍山路万达广场金街二楼,,包河万达店,8168,31.856187,117.30287,21578,傣妹,火锅,http://img1.mwfile.cn/Files/201501/1010/1420855871372.jpg?ID=243117
庐阳区安庆路与花园街交叉口科技大厦1-2楼,,花园街店,7243,31.86284,117.285591,127348,花庭里成都火锅,四川火锅,http://img3.mwfile.cn/oa/upload/201608/1611/57b28cef7338c.jpg
庐阳区宿州路96号,,鼓楼店4F,7579,31.863465,117.289607,53381,庐州太太,美食,http://img1.mwfile.cn/Files/201502/2716/1425025597631.jpg?ID=381220
庐阳区长江中路98号银泰中心7楼（近步行街）(步行街，四牌楼),,银泰中心店,7689,31.862627,117.291868,18200,洞子张老匠火锅,火锅,http://img1.mwfile.cn/Files/201501/1916/1421657612417.jpg?ID=269047
合肥市北二环与四里河路交叉口明发商业广场三楼(苏宁电器楼上),,明发广场店,8544,31.897033,117.236301,75195,傣妹火锅,火锅,http://img1.mwfile.cn/Files/201501/1010/1420855871372.jpg?ID=243117
庐阳区步行街北含山路与中菜市路交口向西100米,,银泰店,7755,31.86345,117.292007,181802,小龙坎老火锅,四川火锅,http://img3.mwfile.cn/oa/upload/201707/1412/59684b7966cd0.jpg
庐阳区宿州路96号,,鼓楼店5F,7636,31.864145,117.28974,53383,庐州太太,美食,http://img1.mwfile.cn/Files/201502/2716/1425025597631.jpg?ID=381220
包河区芜湖路与马鞍山路交口万达广场室内步行街3楼（万达影城旁）(万达广场),,包河万达店,8115,31.855882,117.302424,16918,茉莉餐饮,江浙菜,http://img1.mwfile.cn/Files/201612/2715/1482823378562.jpg?ID=2711794
包河区芜湖路与马鞍山路交口万达广场3楼,,包河万达店,8269,31.857517,117.303217,147122,小菜园,徽菜,http://img1.mwfile.cn/webpic/201707/2516/5976fabc91c8e.jpg
长江中路98号近北含山路银泰百货大楼7楼,,合肥银泰中心店,7713,31.862688,117.292137,112610,西贝莜面村,西北菜,http://img1.mwfile.cn/Files/201501/2215/1421913156239.jpg?ID=276576
庐阳区濉溪路87号国金大厦5-6楼(北一环与阜阳路交口西南侧),,双岗店5F,8630,31.879153,117.287198,21896,庐州太太,美食,http://img1.mwfile.cn/Files/201502/2716/1425025597631.jpg?ID=381220
长江中路98号银泰中心,,合肥银泰中心店,7696,31.86251,117.292059,41855,避风塘,粤菜,http://img1.mwfile.cn/Files/201508/0616/1438850026135.jpg?ID=1044036
瑶海区临泉路与全椒路交口信地广场步行街(近合肥晚报社),,信地店,10792,31.877871,117.319466,24349,庐州太太,美食,http://img1.mwfile.cn/Files/201502/2716/1425025597631.jpg?ID=381220
临泉东路与路交口瑶海万达广场3楼,,瑶海万达店,13163,31.876684,117.34996,129990,小菜园,美食,http://img1.mwfile.cn/webpic/201707/2516/5976fabc91c8e.jpg
合肥市滨湖新区徽州大道与福州路交口千城商业广场3F,,滨湖店,10080,31.74434,117.28492,146814,庐州太太,美食,http://img1.mwfile.cn/Files/201502/2716/1425025597631.jpg?ID=381220
淮河路步行街百盛斜对面农行5楼孙府大院,,步行街店,8093,31.864991,117.295127,47765,孙府大院,徽菜,http://img1.mwfile.cn/Files/201507/0617/1436174498425.jpg?ID=940623
庐阳区濉溪路87号国金大厦5-6楼(近双岗小学),,双岗店6F,8641,31.879131,117.2874,18790,庐州太太,美食,http://img1.mwfile.cn/Files/201502/2716/1425025585185.jpg?ID=381210
嘉陵江路与庐州大道交叉口万达茂三楼,,万达茂店,14912,31.703294,117.303698,183509,小菜园,美食,http://img1.mwfile.cn/webpic/201707/2516/5976fabc91c8e.jpg
包河区紫云路与庐州大道交口悦方IDmall5楼,,悦方IDmall店,11519,31.740276,117.304211,139660,老芗汇火锅,四川火锅,https://m.mwfile.cn/mm1003/image/20180323/101138_5ebfd79deb.jpg
合肥市滨湖新区徽州大道5558号滨湖世纪金源,,滨湖世纪金源店,10442,31.742933,117.289357,200721,小菜园,其他美食,http://img1.mwfile.cn/webpic/201707/2516/5976fabc91c8e.jpg
安徽省淮北市相山区南湖路万达广场4楼,,淮北相山万达店,2312,33.9632811815,116.8216692557,272278,川锅一号,火锅,https://m.mwfile.cn/mm1013/image/20180913/094814_1c95623f78.png!/fwfh/240x180
安徽省淮北市相山区南湖路,,淮北万达店,2035,33.954779,116.820288,264539,小菜园,美食,http://img1.mwfile.cn/webpic/201707/2516/5976fabc91c8e.jpg
安徽省淮北市爱琴海购物公园4楼4020,,淮北爱情海店,1918,33.9723660799,116.7922753922,304156,牛牛章鱼水煎肉,美食,https://m.mwfile.cn/mm1013/image/20181221/165916_b0fbc9a469.jpg!/fwfh/240x180
